iBioSim,0,2.20100986922922,3.16403399335581,2.13177026070926,2.51440295541948,2.11869981094276,1.59513148186739,1.26929551764398,1.26491106406735,1.17851130197758,1.36422546197874
MIST,0.0,2.3190036174568114,2.6749870196985173,1.8737959096740262,2.3944379994757292,1.1005049346146119,1.9465068427541909,1.5951314818673865,1.429840705968481,1.4491376746189437,1.5811388300841898
Diff,0.0,0.11799374822759123,0.48904697365729266,0.2579743510352337,0.11996495594375078,1.018194876328148,0.3513753608868009,0.32583596422340655,0.16492964190113102,0.2706263726413638,0.2169133681054498
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_old__male,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,12,3,2,1,1,1,1,1,1,3
MIST,0.0,11.0,4.0,4.0,1,0,0,0,0,0,0
Diff,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_old__male,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,15,10,7,7,3,3,2,2,1,3
MIST,0.0,18.0,11.0,8.0,8,5,3,2,2,1,1
Diff,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_old__male,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,13.3,7.6,5.2,2.8,1.8,1.77777777777778,1.14285714285714,1.75,1,3
MIST,0.0,14.199999999999999,7.7000000000000002,5.0,3.5,2.3999999999999999,1.3333333333333333,0.88888888888888884,0.66666666666666663,0.59999999999999998,0.20000000000000001
Diff,0.0,0.8999999999999986,0.10000000000000053,0.20000000000000018,0.7000000000000002,0.5999999999999999,0.44444444444444664,0.25396825396825107,1.0833333333333335,0.4,2.8
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_old__male,,,,,,
Sick,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1.15950180872841,2.17050941281329,1.75119007154183,1.98885785202351,0.788810637746616,0.833333333333333,0.377964473009227,0.5,NA,NA
MIST,0.0,2.4404006956964168,2.213594362117866,1.4142135623730951,2.4608038433722332,1.3498971154211059,1.2247448713915892,0.78173595997057166,0.81649658092772603,0.54772255750516619,0.44721359549995798
Diff,0.0,1.280898886968007,0.04308494930457618,0.3369765091687349,0.47194599134872317,0.5610864776744899,0.3914115380582561,0.4037714869613447,0.31649658092772603,0.5477225575051662,0.447213595499958
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_young__female,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1,1,1,4,6,8,11,11,12,14
MIST,0.0,0.0,0.0,2.0,5.0,6.0,8.0,11.0,11.0,13.0,13.0
Diff,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_young__female,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1,3,6,13,14,17,19,20,20,23
MIST,0.0,1.0,3.0,7.0,9.0,10.0,12.0,14.0,18.0,20.0,20.0
Diff,0.0,0.0,0.0,1.0,4.0,4.0,5.0,5.0,2.0,0.0,3.0
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_young__female,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1,1.71428571428571,3.9,7.2,9.4,11.4,13.7,14.3,15.1,16.3
MIST,0.0,0.20000000000000001,1.6000000000000001,4.5,6.7000000000000002,8.4000000000000004,10.4,12.4,14.4,15.1,16.300000000000001
Diff,0.0,0.8,0.11428571428570988,0.6000000000000001,0.5,1.0,1.0,1.299999999999999,0.09999999999999964,0.0,0.0
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_young__female,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0,0.951189731211342,1.59513148186739,2.44040069569642,2.41292814278051,2.71620650499512,2.75075747143703,2.79085809185793,2.80673792466945,2.98328677803526
MIST,0.0,0.42163702135578396,1.1737877907772674,1.7159383568311668,1.4181364924121764,1.3498971154211057,1.0749676997731399,1.0749676997731399,2.0110804171997811,2.1317702607092643,2.0027758514399734
Diff,0.0,0.42163702135578396,0.22259805956592538,0.12080687496377673,1.0222642032842435,1.0630310273594044,1.6412388052219802,1.67578977166389,0.7797776746581491,0.6749676639601856,0.9805109265952865
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_old__female,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1,3,8,11,14,15,17,20,21,21
MIST,0.0,0.0,4.0,8.0,11.0,14.0,15.0,18.0,21.0,22.0,23.0
Diff,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_old__female,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1,8,12,17,20,23,24,25,26,26
MIST,0.0,3.0,10.0,13.0,17.0,20.0,22.0,23.0,24.0,25.0,27
Diff,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_old__female,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1,5.8,10.3,14,16.8,19,20.7,21.9,22.9,23.3
MIST,0.0,0.69999999999999996,5.9000000000000004,9.9000000000000004,13.6,17.0,19.5,21.199999999999999,22.199999999999999,23.199999999999999,24.199999999999999
Diff,0.0,0.30000000000000004,0.10000000000000053,0.40000000000000036,0.40000000000000036,0.1999999999999993,0.5,0.5,0.3000000000000007,0.3000000000000007,0.8999999999999986
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_old__female,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0,1.61932770686548,1.25166555703457,2.3094010767585,1.81352940116473,2.40370085030933,2.40601099101581,1.96920739836559,1.96920739836559,1.88856206322871
MIST,0.0,0.94868329805051366,1.7288403306519919,1.5238839267549946,1.776388345929897,1.8856180831641267,1.9578900207451218,1.398411797560202,1.0327955589886444,0.91893658347268148,1.5491933384829668
Diff,0.0,0.9486832980505137,0.10951262378651183,0.27221836972042457,0.5330127308286028,0.07208868199939666,0.44581082956420803,1.007599193455608,0.9364118393769456,1.0502708148929085,0.3393687247457431
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_young__male,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1,2,4,9,12,15,17,18,20,21
MIST,0.0,0.0,2.0,7.0,10.0,12.0,12.0,16.0,18.0,18.0,18.0
Diff,0.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,2.0,3.0
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_young__male,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,2,9,12,18,20,22,22,25,26,27
MIST,0.0,2.0,8.0,14.0,16.0,18.0,21.0,22.0,23.0,26.0,26.0
Diff,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_young__male,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1.5,4.6,8.5,13.2,15.8,18.6,20.3,21.4,22.6,23.6
MIST,0.0,0.69999999999999996,4.7000000000000002,9.5999999999999996,13.4,15.699999999999999,17.899999999999999,19.100000000000001,20.600000000000001,21.899999999999999,22.5
Diff,0.0,0.8,0.10000000000000053,1.0999999999999996,0.20000000000000107,0.10000000000000142,0.7000000000000028,1.1999999999999993,0.7999999999999972,0.7000000000000028,1.1000000000000014
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_young__male,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.577350269189626,2.22111083319436,2.79880927062444,2.78088714861523,2.82055944017416,2.31900361745681,1.63639169448448,2.17050941281329,2.06559111797729,2.01108041719978
MIST,0.0,0.67494855771055284,1.9465068427541912,2.3664319132398464,2.270584848790187,2.2135943621178655,2.6436506745197801,1.9119507199599981,2.2211108331943574,2.3309511649396115,2.3213980461973533
Diff,0.0,0.09759828852092689,0.2746039904401689,0.4323773573845937,0.5103022998250428,0.6069650780562945,0.32464705706297003,0.275559025475518,0.05060142038106763,0.2653600469623214,0.31031762899757354
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_old__male,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1,8,14,14,19,19,20,21,21,22
MIST,0.0,0.0,7.0,13.0,15.0,18.0,20.0,22.0,23.0,23.0,23.0
Diff,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_old__male,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,4,13,17,21,22,23,23,24,25,25
MIST,0.0,2.0,15.0,18.0,21.0,24,23.0,24,25,25.0,25
Diff,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_old__male,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,2.6,9.8,15.2,18.5,20.3,21.1,22,22.6,23.1,23.2
MIST,0.0,1.0,10.699999999999999,15.4,18.399999999999999,20.399999999999999,21.777777777777779,22.888888888888889,23.666666666666668,23.800000000000001,24.199999999999999
Diff,0.0,1.6,0.8999999999999986,0.20000000000000107,0.10000000000000142,0.09999999999999787,0.6777777777777771,0.8888888888888893,1.0666666666666664,0.6999999999999993,1.0
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_old__male,,,,,,
Dead,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,1.34164078649987,1.75119007154183,1.03279555898864,2.12132034355964,1.33749350984926,1.44913767461894,1.05409255338946,0.966091783079296,1.28668393770792,1.13529242439509
MIST,0.0,0.81649658092772603,2.263232692902394,1.837873166945363,2.3190036174568114,1.6465452046971292,0.97182531580755005,0.78173595997057155,1.0327955589886444,0.83666002653407556,0.83666002653407556
Diff,0.0,0.525144205572144,0.512042621360564,0.805077607956723,0.19768327389717122,0.3090516948478692,0.4773123588113899,0.2723565934188885,0.0667037759093484,0.45002391117384444,0.29863239786101436
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_young__female,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,15.4999999994833,15.5357142851594,15.3599999993856,15.6818181811054,14.8888888880617,14.5333333323644,15.214285713199,15.8333333320139,16.6249999979219,17.1111111092099,15.8571428548776
MIST,15.5,16.0,16.25925925925926,16.04,15.299999999999999,15.38888888888889,14.857142857142858,15.23076923076923,15.166666666666666,15.5,15.666666666666666
Diff,5.166995720173873e-10,0.46428571484059944,0.8992592598736593,0.35818181889459844,0.41111111193829863,0.8555555565244894,0.35714285605614293,0.6025641012446705,1.4583333312552345,1.6111111092099009,0.19047618821093337
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_young__female,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,15.4999999994833,16.2499999994196,16.4999999994107,17.1249999992865,17.4545454537521,17.59999999912,18.59999999876,18.6153846139527,18.9999999986429,19.7142857114694,19.7777777755802
MIST,15.5,16.0,16.5,17.0,17.35,18.0,18.58823529411765,19.333333333333336,19.571428571428573,20.571428571428573,20.272727272727273
Diff,5.166995720173873e-10,0.24999999941960027,5.892992760436755e-10,0.1249999992865014,0.1045454537520989,0.40000000087999865,0.011764704642352797,0.7179487193806366,0.571428572785674,0.8571428599591719,0.49494949714707204
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_young__female,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,15.4999999994833,15.9535714280115,16.1797777771735,16.4043640917261,16.2271212112781,16.3548663929398,16.7658288758279,17.1850177585299,17.8270182578631,18.2163528119461,18.5976587276676
MIST,15.5,16.0,16.474074074074075,16.676282051282051,16.578354037267083,16.823208020050124,17.290085200746965,17.646273701788406,17.652842157842155,18.127698412698411,18.496002886002884
Diff,5.166995720173873e-10,0.04642857198849981,0.29429629690057624,0.27191795955594955,0.3512328259889834,0.46834162711032334,0.5242563249190653,0.4612559432585073,0.17417610002094364,0.08865439924768737,0.10165584166471575
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_young__female,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.177416902713306,0.360653955648071,0.479944509556493,0.924050934460378,1.02099156724066,1.04839631743388,0.786747333631959,0.731637498439303,0.843284793363803,1.08640001210485
MIST,0.0,0.0,0.075702270206201849,0.35001992679882765,0.5901014836791314,0.85263853035420145,1.0478781891105995,1.2129018959113413,1.30499015789642,1.51993870364281,1.4255045405032472
Diff,0.0,0.177416902713306,0.28495168544186916,0.12992458275766533,0.3339494507812466,0.16835303688645853,0.0005181283232804645,0.4261545622793823,0.573352659457117,0.676653910279007,0.3391045283983971
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_old__female,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,40.499999997975,40.699999997965,39.7999999973467,38.5454545419504,38.7272727237521,36.5714285662041,33.49999998325,31.999999984,32.9999999835,30.999999969,31.999999968
MIST,40.5,41.0,40.68421052631579,39.76923076923076,39.66666666666666,39.6,36.75,37.0,37.666666666666664,32.666666666666664,32.5
Diff,2.0249970589247823e-09,0.30000000203499866,0.8842105289690849,1.2237762272803607,0.9393939429145561,3.0285714337959035,3.2500000167500005,5.000000016000001,4.666666683166667,1.6666666976666633,0.5000000319999991
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_old__female,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,40.499999997975,41.3499999979325,41.529411762263,42.9999999964167,44.545454541405,42.499999989375,44.6666666517778,47.999999952,42.49999997875,41.999999958,42.9999999785
MIST,40.5,41.0,41.57142857142857,42.411764705882355,42.99999999999999,44.41666666666666,46.5,46.666666666666664,46.25,45.25,46.0
Diff,2.0249970589247823e-09,0.3499999979324997,0.042016809165566826,0.5882352905343424,1.5454545414050074,1.9166666772916585,1.8333333482221974,1.3333332853333388,3.7500000212500026,3.2500000420000035,3.0000000215
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_old__female,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,40.499999997975,40.9599999980106,40.7783031081789,40.6685314652302,40.8775108179554,39.8014285655032,39.2340692547592,39.3905555402392,38.120833320406,36.7407407201716,37.1944444213403
MIST,40.5,41.0,41.327944862155384,41.350695436744196,41.675071178821177,41.335279720279715,40.840963203463204,40.593333333333334,40.570833333333326,41.001666666666665,39.549999999999997
Diff,2.0249970589247823e-09,0.040000001989398015,0.5496417539764806,0.6821639715139938,0.7975603608657806,1.5338511547765137,1.6068939487040055,1.2027777930941355,2.450000012927326,4.260925946495064,2.355555578659697
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_old__female,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.182269641531733,0.630100282088068,1.45801188076587,2.03990848761388,1.97017961256707,3.1727791885128,4.64443413653132,3.20183169085429,3.70820328578239,3.84418753176626
MIST,0.0,0.0,0.31183180919403819,0.75265435930020164,1.1017592868565382,1.6199816013385646,2.9712683340199408,3.4460408486934968,2.7148291047322366,3.9171626951464398,4.5311337256260913
Diff,0.0,0.182269641531733,0.3182684728940298,0.7053575214656683,0.9381492007573418,0.35019801122850547,0.201510854492859,1.1983932878378232,0.4870025861220535,0.2089594093640499,0.6869461938598311
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_young__male,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,15.4999999994833,15.5714285708724,14.157894736097,13.312499999168,11.09999999889,11.2499999985938,12.9999999981429,12.7142857124694,13.39999999732,14.39999999712,13.499999996625
MIST,15.5,16.0,15.96153846153846,15.421052631578949,14.944444444444445,15.09090909090909,14.624999999999998,14.0,14.0,11.75,12.0
Diff,5.166995720173873e-10,0.4285714291276008,1.803643725441459,2.108552632410948,3.844444445554444,3.8409090923152895,1.6250000018570976,1.2857142875306007,0.6000000026799999,2.64999999712,1.4999999966250002
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_young__male,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,15.4999999994833,16.1785714279936,16.4999999993654,16.1428571420884,17.49999999875,17.6923076909467,18.6666666645926,19.999999996,20.59999999588,25.49999998725,22.999999977
MIST,15.5,16.0,16.5,16.72,17.57894736842105,18.5,18.615384615384617,18.64285714285714,19.88888888888889,20.875,20.714285714285715
Diff,5.166995720173873e-10,0.17857142799359949,6.345999281620607e-10,0.5771428579115998,0.07894736967105231,0.8076923090533015,0.05128204920798396,1.3571428531428609,0.7111111069911118,4.62499998725,2.2857142627142863
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_young__male,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,15.4999999994833,15.9305555549943,15.5329037210873,15.3462002400112,15.5477591025119,15.7454834039974,15.8473737353109,16.6011111084081,16.8586904725008,18.786666659696,18.3555555472752
MIST,15.5,16.0,16.292450142450143,16.054678856231487,16.145879281537177,16.4909159467983,16.587640415140417,16.364603174603175,16.614404761904758,16.716785714285713,16.110714285714288
Diff,5.166995720173873e-10,0.06944444500570057,0.7595464213628436,0.7084786162202867,0.5981201790252761,0.7454325428009003,0.7402666798295172,0.2365079338049263,0.2442857105960421,2.0698809454102864,2.244841261560911
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_young__male,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.192840882472748,0.667153494072829,0.934015407705993,1.83342298195921,1.8097823890791,1.63446475416954,2.20199804984243,2.25755374093245,3.46624640888084,2.96980171012145
MIST,0.0,0.0,0.21117461565453208,0.3750913345784434,0.83848239898282084,1.2623082481691146,1.4751479379260777,1.5374024554467567,1.8914489199803479,2.4987933879557969,3.0143377984750974
Diff,0.0,0.192840882472748,0.4559788784182969,0.5589240731275495,0.9949405829763892,0.5474741409099855,0.1593168162434624,0.6645955943956732,0.3661048209521023,0.9674530209250429,0.04453608835364742
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_old__male,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,40.499999997975,40.2631578926177,37.727272723843,38.2222222179753,35.7499999910625,35.49999998225,36.999999963,34.49999998275,37.999999962,48.9999999836667,43.6666666521111
MIST,40.5,41.0,41.0,37.875,36.8,37.0,36.5,34.5,32.0,31.0,32.0
Diff,2.0249970589247823e-09,0.7368421073823015,3.272727276156999,0.3472222179753004,1.050000008937495,1.500000017749997,0.4999999630000005,1.725000231544982e-08,5.999999961999997,17.999999983666697,11.666666652111097
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_old__male,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,40.499999997975,41.2499999979375,42.79999999572,42.79999999144,50.49999997475,49.99999995,48.999999951,49.99999995,47.999999984,48.9999999836667,43.6666666521111
MIST,40.5,41.0,42.05,41.61538461538462,42.66666666666667,44.333333333333336,43.75,45.666666666666664,47.0,38.5,42.0
Diff,2.0249970589247823e-09,0.2499999979375005,0.7499999957200032,1.1846153760553761,7.833333308083326,5.666666616666667,5.2499999509999995,4.333333283333339,0.9999999839999987,10.499999983666697,1.6666666521110969
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_old__male,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,40.499999997975,40.9089009267026,40.5856943022995,40.5147222165275,41.0583333215711,40.6916666485607,40.6018518289637,41.8749999692917,41.249999976625,48.9999999836667,43.6666666521111
MIST,40.5,41.0,41.48571428571428,40.582843406593412,39.597222222222214,40.002420634920632,40.012962962962966,37.851851851851848,36.833333333333336,35.100000000000001,37.399999999999999
Diff,2.0249970589247823e-09,0.09109907329739997,0.9000199834147793,0.06812119006590933,1.4611110993488836,0.6892460136400658,0.5888888660007368,4.0231481174398525,4.416666643291663,13.899999983666696,6.266666652111098
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_old__male,,,,,,
Age,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.343662944980763,1.47557652582684,1.53234290552441,4.00771824230717,3.95005273304168,3.67559938122836,5.63629817165254,4.71699057184946,NA,NA
MIST,0.0,0.0,0.31635322833719381,1.0614663707519694,1.9070693695424195,2.6101694992097451,2.7850266527970837,3.3097545692455763,5.1833065379800436,2.7928480087537886,4.1593268686170841
Diff,0.0,0.343662944980763,1.1592232974896461,0.4708765347724406,2.1006488727647508,1.339883233831935,0.8905727284312763,2.326543602406964,0.46631596613058335,2.7928480087537886,4.159326868617084
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_young__female,,,,,,
BP,0,1,2,3,4,5,6,7,8,9,10
iBioSim,119.999999996,121.55357142423,122.971999995081,124.404545448891,125.355555548591,126.266666658249,127.628571419455,128.983333322585,130.499999983688,130.781818169929,131.09999998689
MIST,120.0,121.59999999999992,123.15185185185183,124.51200000000003,125.52000000000002,126.69444444444446,127.41428571428571,128.56153846153845,129.33333333333334,130.35,129.75
Diff,4.000000330961484e-09,0.046428575769922986,0.17985185677082427,0.10745455110902924,0.1644444514090253,0.42777778619546325,0.21428570516928858,0.42179486104654984,1.1666666503546708,0.43181816992901645,1.3499999868899977
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_young__female,,,,,,
BP,0,1,2,3,4,5,6,7,8,9,10
iBioSim,119.999999996,121.624999995656,123.1999999956,124.837499994798,126.381818176074,127.79999999361,129.659999991356,130.930769220698,131.685714276308,132.816666655599,133.833333288722
MIST,120.0,121.59999999999992,123.19999999999996,124.80000000000003,126.33999999999999,127.99999999999999,129.6529411764706,131.4333333333333,132.14285714285714,132.87,133.58333333333331
Diff,4.000000330961484e-09,0.024999995656074248,4.399964836920844e-09,0.03749999479796884,0.04181817607401683,0.20000000638998472,0.007058814885397169,0.502564112635298,0.45714286654913394,0.05333334440101112,0.24999995538868802
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_young__female,,,,,,
BP,0,1,2,3,4,5,6,7,8,9,10
iBioSim,119.999999996,121.595357138589,123.135955550953,124.621309222385,125.890848478287,127.177433189274,128.559497317141,129.929512420744,130.923014306823,131.435013334017,132.392103156721
MIST,120.0,121.59999999999994,123.19481481481481,124.70288461538465,126.03134161490686,127.41160401002506,128.87405112044817,130.25239159125189,130.90725541125542,131.97640043290045,132.16533910533911
Diff,4.000000330961484e-09,0.0046428614109430555,0.05885926386180529,0.08157539299965322,0.14049313661986673,0.23417082075106066,0.3145538033071773,0.32287917050788906,0.01575889556758625,0.5413870988834617,0.2267640513818776
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_young__female,,,,,,
BP,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.0177416902928175,0.0721307912779009,0.143983352926103,0.369620374186493,0.510495783983909,0.629037791052992,0.550723133998909,0.370645157570423,0.607380621222033,0.83858979171315
MIST,0.0,1.4979556132593925e-14,0.015140454041234977,0.10500597803964595,0.23604059347164641,0.42631926517709146,0.62872691346635923,0.84903132713793106,0.83764562206112836,0.8415926725473607,1.12501936791109
Diff,0.0,0.01774169029280252,0.05699033723666592,0.038977374886457056,0.1335797807148466,0.08417651880681759,0.0003108775866327296,0.298308193139022,0.46700046449070537,0.23421205132532774,0.2864295761979401
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_old__female,,,,,,
BP,0,1,2,3,4,5,6,7,8,9,10
iBioSim,119.999999994,124.069999993797,127.859999991476,131.263636351703,133.649999983294,134.499999983188,133.539999973292,131.4999998685,133.5999999332,132.133333289289,133.49999993325
MIST,120.0,124.09999999999995,128.03684210526313,131.63076923076923,134.49333333333334,134.54166666666669,133.06666666666666,131.825,132.26666666666668,132.94,131.0
Diff,5.999993391014868e-09,0.030000006202953955,0.17684211378713144,0.3671328790662187,0.8433333500393303,0.04166668347869518,0.4733333066253351,0.32500013149999063,1.333333266533316,0.8066667107109993,2.4999999332499954
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_old__female,,,,,,
BP,0,1,2,3,4,5,6,7,8,9,10
iBioSim,119.999999994,124.134999993793,128.2058823454,132.59999998895,136.199999984867,137.149999986285,138.633333287122,136.024999965994,138.7999999306,136.549999931725,139.4999998605
MIST,120.0,124.09999999999995,128.2142857142857,132.4235294117647,136.22857142857143,136.3636363636364,136.84285714285716,137.23333333333332,136.14999999999998,136.96666666666667,138.0
Diff,5.999993391014868e-09,0.03499999379305052,0.008403368885694817,0.176470577185313,0.028571443704436206,0.7863636226485937,1.7904761442648578,1.2083333673393213,2.6499999306000177,0.41666673494165707,1.4999998604999973
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_old__female,,,,,,
BP,0,1,2,3,4,5,6,7,8,9,10
iBioSim,119.999999994,124.095999993972,128.055660614167,131.900559429842,134.674705612715,135.949523789401,135.5012640368,134.112277727549,135.92583328741,134.762962886349,137.046296209552
MIST,120.0,124.09999999999995,128.16558897243107,132.10520863102323,135.14862487512488,135.69691336441335,135.04278138528139,134.47442424242425,134.565,135.21816666666669,134.30000000000001
Diff,5.999993391014868e-09,0.004000006027951031,0.10992835826405667,0.20464920118124041,0.47391926240987914,0.2526104249876653,0.458482651518608,0.36214651487523497,1.3608332874100029,0.4552037803177029,2.7462962095519856
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_old__female,,,,,,
BP,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.0182269641949715,0.126020056672613,0.437403564543198,0.911442925486789,0.800041573010634,1.90069260459647,1.53416365363336,1.69718884709082,1.50477890935585,1.9423599562425
MIST,0.0,0.0,0.062366361838807526,0.22579630779005921,0.49543388814736383,0.54013638904563099,1.2800705859988446,1.4596245283981892,1.1547938194466059,1.3180282341156122,2.5948667274704751
Diff,0.0,0.0182269641949715,0.06365369483380548,0.2116072567531388,0.4160090373394251,0.25990518396500306,0.6206220185976254,0.07453912523517081,0.5423950276442142,0.1867506752402377,0.6525067712279751
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_young__male,,,,,,
BP,0,1,2,3,4,5,6,7,8,9,10
iBioSim,119.999999996,121.557142852802,122.731578940909,123.693749992269,123.839999987616,124.624999984422,126.299999981957,126.799999981886,127.919999974416,129.359999974128,128.99999996775
MIST,120.0,121.59999999999992,123.09230769230767,124.32631578947367,125.37777777777777,126.54545454545455,127.27499999999999,127.7,126.72,126.975,127.5
Diff,4.000000330961484e-09,0.04285714719792111,0.36072875139866767,0.6325657972046628,1.537777790161769,1.9204545610325425,0.9750000180429907,0.9000000181139995,1.1999999744160021,2.384999974127993,1.49999996775
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_young__male,,,,,,
BP,0,1,2,3,4,5,6,7,8,9,10
iBioSim,119.999999996,121.617857138514,123.199999995262,124.542857136927,126.399999990971,127.84615383632,129.699999985589,131.89999997362,133.679999973264,137.0999998629,138.4999998615
MIST,120.0,121.59999999999992,123.19999999999996,124.71600000000001,126.43157894736842,128.25,129.66923076923075,130.95000000000002,133.1111111111111,132.6875,133.35714285714283
